Feature
7161,mm10___ENSMUSG00000079038
7162,GRCh38_ENSG00000087086
7163,GRCh38_ENSG00000233360
7164,mm10___ENSMUSG00000035376
7165,GRCh38_ENSG00000106554
7166,GRCh38_ENSG00000121691
7167,GRCh38_ENSG00000168884
7168,GRCh38_ENSG00000119844
7169,GRCh38_ENSG00000182952
7170,mm10___ENSMUSG00000112302
7171,mm10___ENSMUSG00000042078
7172,GRCh38_ENSG00000253831
7173,mm10___ENSMUSG00000033653
7174,GRCh38_ENSG00000167083
7175,mm10___ENSMUSG00000106777
7176,mm10___ENSMUSG00000029029
7177,GRCh38_ENSG00000147649
7178,mm10___ENSMUSG00000004880
7179,GRCh38_ENSG00000115486
7180,GRCh38_ENSG00000184752
7181,mm10___ENSMUSG00000085438
7182,GRCh38_ENSG00000136295
7183,mm10___ENSMUSG00000042807
7184,mm10___ENSMUSG00000031402
7185,mm10___ENSMUSG00000066148
7186,GRCh38_ENSG00000231767
7187,GRCh38_ENSG00000225190
7188,GRCh38_ENSG00000115524
7189,GRCh38_ENSG00000235244
7190,mm10___ENSMUSG00000031618
7191,mm10___ENSMUSG00000031782
7192,GRCh38_ENSG00000285662
7193,mm10___ENSMUSG00000071226
7194,mm10___ENSMUSG00000089862
7195,mm10___ENSMUSG00000034266
7196,mm10___ENSMUSG00000023827
7197,mm10___ENSMUSG00000022064
7198,GRCh38_ENSG00000168028
7199,mm10___ENSMUSG00000013701
7200,mm10___ENSMUSG00000109714
7201,GRCh38_ENSG00000153002
7202,mm10___ENSMUSG00000028842
7203,mm10___ENSMUSG00000022951
7204,GRCh38_ENSG00000163751
7205,mm10___ENSMUSG00000035824
7206,mm10___ENSMUSG00000032548
7207,mm10___ENSMUSG00000024664
7208,GRCh38_ENSG00000164611
7209,GRCh38_ENSG00000188559
7210,mm10___ENSMUSG00000093445
7211,GRCh38_ENSG00000106701
7212,GRCh38_ENSG00000234961
7213,GRCh38_ENSG00000182180
7214,mm10___ENSMUSG00000040322
7215,mm10___ENSMUSG00000020549
7216,GRCh38_ENSG00000077549
7217,mm10___ENSMUSG00000028018
7218,mm10___ENSMUSG00000022204
7219,GRCh38_ENSG00000130560
7220,GRCh38_ENSG00000219200
7221,mm10___ENSMUSG00000049916
7222,mm10___ENSMUSG00000066042
7223,mm10___ENSMUSG00000019188
7224,mm10___ENSMUSG00000019916
7225,GRCh38_ENSG00000186010
7226,mm10___ENSMUSG00000031486
7227,mm10___ENSMUSG00000037369
7228,mm10___ENSMUSG00000027394
7229,GRCh38_ENSG00000254206
7230,mm10___ENSMUSG00000020898
7231,GRCh38_ENSG00000169189
7232,mm10___ENSMUSG00000022773
7233,mm10___ENSMUSG00000003778
7234,GRCh38_ENSG00000167110
7235,mm10___ENSMUSG00000030413
7236,mm10___ENSMUSG00000049717
7237,GRCh38_ENSG00000197747
7238,mm10___ENSMUSG00000006906
7239,mm10___ENSMUSG00000116763
7240,GRCh38_ENSG00000134516
7241,mm10___ENSMUSG00000071076
7242,mm10___ENSMUSG00000029178
7243,mm10___ENSMUSG00000042579
7244,GRCh38_ENSG00000129559
7245,mm10___ENSMUSG00000075297
7246,mm10___ENSMUSG00000031400
7247,GRCh38_ENSG00000154479
7248,GRCh38_ENSG00000248115
7249,mm10___ENSMUSG00000034327
7250,GRCh38_ENSG00000223799
7251,mm10___ENSMUSG00000029162
7252,GRCh38_ENSG00000124831
7253,mm10___ENSMUSG00000108511
7254,mm10___ENSMUSG00000020808
7255,mm10___ENSMUSG00000028580
7256,mm10___ENSMUSG00000031834
7257,mm10___ENSMUSG00000024613
7258,mm10___ENSMUSG00000031600
7259,mm10___ENSMUSG00000041417
7260,GRCh38_ENSG00000130699
7261,GRCh38_ENSG00000114902
7262,mm10___ENSMUSG00000019558
7263,mm10___ENSMUSG00000062421
7264,mm10___ENSMUSG00000097016
7265,mm10___ENSMUSG00000115263
7266,mm10___ENSMUSG00000097007
7267,mm10___ENSMUSG00000021115
7268,mm10___ENSMUSG00000086168
7269,mm10___ENSMUSG00000033589
7270,mm10___ENSMUSG00000036943
7271,mm10___ENSMUSG00000037326
7272,mm10___ENSMUSG00000055799
7273,mm10___ENSMUSG00000045136
7274,mm10___ENSMUSG00000049680
7275,GRCh38_ENSG00000171763
7276,mm10___ENSMUSG00000002900
7277,mm10___ENSMUSG00000060703
7278,mm10___ENSMUSG00000032495
7279,GRCh38_ENSG00000228427
7280,mm10___ENSMUSG00000071064
7281,GRCh38_ENSG00000118640
7282,GRCh38_ENSG00000179833
7283,mm10___ENSMUSG00000037376
7284,mm10___ENSMUSG00000060181
7285,mm10___ENSMUSG00000061132
7286,mm10___ENSMUSG00000040596
7287,mm10___ENSMUSG00000032959
7288,GRCh38_ENSG00000180263
7289,mm10___ENSMUSG00000009207
7290,GRCh38_ENSG00000206503
7291,GRCh38_ENSG00000092199
7292,mm10___ENSMUSG00000018425
7293,mm10___ENSMUSG00000033967
7294,mm10___ENSMUSG00000018481
7295,mm10___ENSMUSG00000029402
7296,mm10___ENSMUSG00000116898
7297,mm10___ENSMUSG00000029036
7298,mm10___ENSMUSG00000097888
7299,GRCh38_ENSG00000232065
7300,mm10___ENSMUSG00000008429
7301,mm10___ENSMUSG00000034910
7302,GRCh38_ENSG00000183336
7303,GRCh38_ENSG00000152102
7304,GRCh38_ENSG00000084207
7305,mm10___ENSMUSG00000019528
7306,mm10___ENSMUSG00000027067
7307,mm10___ENSMUSG00000028836
7308,GRCh38_ENSG00000227057
7309,mm10___ENSMUSG00000048402
7310,GRCh38_ENSG00000141560
7311,mm10___ENSMUSG00000041548
7312,mm10___ENSMUSG00000094958
7313,mm10___ENSMUSG00000038206
7314,mm10___ENSMUSG00000078903
7315,GRCh38_ENSG00000107937
7316,mm10___ENSMUSG00000024921
7317,GRCh38_ENSG00000277161
7318,mm10___ENSMUSG00000040594
7319,mm10___ENSMUSG00000070336
7320,mm10___ENSMUSG00000031393
7321,mm10___ENSMUSG00000028039
7322,mm10___ENSMUSG00000026727
7323,mm10___ENSMUSG00000034118
7324,mm10___ENSMUSG00000046591
7325,mm10___ENSMUSG00000039217
7326,GRCh38_ENSG00000274987
7327,mm10___ENSMUSG00000002778
7328,mm10___ENSMUSG00000093904
7329,mm10___ENSMUSG00000041229
7330,mm10___ENSMUSG00000038664
7331,GRCh38_ENSG00000101843
7332,mm10___ENSMUSG00000031641
7333,GRCh38_ENSG00000179958
7334,mm10___ENSMUSG00000110419
7335,GRCh38_ENSG00000100365
7336,mm10___ENSMUSG00000023707
7337,GRCh38_ENSG00000134758
7338,mm10___ENSMUSG00000037526
7339,mm10___ENSMUSG00000091110
7340,mm10___ENSMUSG00000031808
7341,mm10___ENSMUSG00000055835
7342,mm10___ENSMUSG00000020303
7343,GRCh38_ENSG00000131981
7344,mm10___ENSMUSG00000022964
7345,mm10___ENSMUSG00000097690
7346,GRCh38_ENSG00000179271
7347,mm10___ENSMUSG00000029659
7348,GRCh38_ENSG00000100568
7349,GRCh38_ENSG00000225231
7350,mm10___ENSMUSG00000026377
7351,GRCh38_ENSG00000213625
7352,mm10___ENSMUSG00000115902
7353,mm10___ENSMUSG00000028889
7354,mm10___ENSMUSG00000035439
7355,GRCh38_ENSG00000133226
7356,GRCh38_ENSG00000164405
7357,mm10___ENSMUSG00000039960
7358,mm10___ENSMUSG00000032582
7359,GRCh38_ENSG00000285724
7360,GRCh38_ENSG00000089916
7361,mm10___ENSMUSG00000058881
7362,mm10___ENSMUSG00000041740
7363,mm10___ENSMUSG00000022565
7364,mm10___ENSMUSG00000089887
7365,GRCh38_ENSG00000171497
7366,mm10___ENSMUSG00000028080
7367,mm10___ENSMUSG00000051007
7368,mm10___ENSMUSG00000057072
7369,GRCh38_ENSG00000113558
7370,GRCh38_ENSG00000106268
7371,GRCh38_ENSG00000156299
7372,mm10___ENSMUSG00000025871
7373,GRCh38_ENSG00000161980
7374,mm10___ENSMUSG00000117959
7375,mm10___ENSMUSG00000028373
7376,GRCh38_ENSG00000186298
7377,mm10___ENSMUSG00000118519
7378,GRCh38_ENSG00000167996
7379,GRCh38_ENSG00000102317
7380,mm10___ENSMUSG00000053062
7381,mm10___ENSMUSG00000027605
7382,mm10___ENSMUSG00000029326
7383,mm10___ENSMUSG00000062591
7384,mm10___ENSMUSG00000090700
7385,GRCh38_ENSG00000132963
7386,mm10___ENSMUSG00000079350
7387,mm10___ENSMUSG00000021930
7388,GRCh38_ENSG00000170248
7389,mm10___ENSMUSG00000040774
7390,mm10___ENSMUSG00000018547
7391,mm10___ENSMUSG00000025880
7392,mm10___ENSMUSG00000029442
7393,mm10___ENSMUSG00000026766
7394,mm10___ENSMUSG00000024301
7395,mm10___ENSMUSG00000025470
7396,mm10___ENSMUSG00000042535
7397,mm10___ENSMUSG00000034009
7398,GRCh38_ENSG00000138085
7399,GRCh38_ENSG00000004864
7400,mm10___ENSMUSG00000020196
7401,mm10___ENSMUSG00000026492
7402,mm10___ENSMUSG00000034462
7403,GRCh38_ENSG00000124228
7404,mm10___ENSMUSG00000018659
7405,mm10___ENSMUSG00000038811
7406,GRCh38_ENSG00000269559
7407,mm10___ENSMUSG00000061175
7408,mm10___ENSMUSG00000029034
7409,mm10___ENSMUSG00000045092
7410,GRCh38_ENSG00000070476
7411,GRCh38_ENSG00000108622
7412,mm10___ENSMUSG00000058569
7413,GRCh38_ENSG00000198951
7414,GRCh38_ENSG00000064490
7415,GRCh38_ENSG00000100908
7416,GRCh38_ENSG00000153006
7417,GRCh38_ENSG00000125977
7418,GRCh38_ENSG00000166912
7419,mm10___ENSMUSG00000042182
7420,GRCh38_ENSG00000138382
7421,mm10___ENSMUSG00000031066
7422,mm10___ENSMUSG00000091400
7423,mm10___ENSMUSG00000021357
7424,GRCh38_ENSG00000175203
7425,GRCh38_ENSG00000075785
7426,GRCh38_ENSG00000173457
7427,mm10___ENSMUSG00000002981
7428,mm10___ENSMUSG00000007570
7429,mm10___ENSMUSG00000086158
7430,mm10___ENSMUSG00000030536
7431,mm10___ENSMUSG00000023079
7432,GRCh38_ENSG00000214736
7433,GRCh38_ENSG00000164975
7434,mm10___ENSMUSG00000004994
7435,GRCh38_ENSG00000119408
7436,mm10___ENSMUSG00000052369
7437,mm10___ENSMUSG00000032440
7438,mm10___ENSMUSG00000027651
7439,GRCh38_ENSG00000142227
7440,mm10___ENSMUSG00000033943
7441,GRCh38_ENSG00000152795
7442,mm10___ENSMUSG00000097572
7443,mm10___ENSMUSG00000079562
7444,GRCh38_ENSG00000167699
7445,mm10___ENSMUSG00000041420
7446,mm10___ENSMUSG00000037119
7447,GRCh38_ENSG00000173349
7448,mm10___ENSMUSG00000037331
7449,mm10___ENSMUSG00000062380
7450,GRCh38_ENSG00000227421
7451,mm10___ENSMUSG00000019579
7452,GRCh38_ENSG00000164163
7453,mm10___ENSMUSG00000049299
7454,mm10___ENSMUSG00000078671
7455,mm10___ENSMUSG00000026509
7456,mm10___ENSMUSG00000033628
7457,mm10___ENSMUSG00000028608
7458,GRCh38_ENSG00000110057
7459,mm10___ENSMUSG00000056999
7460,mm10___ENSMUSG00000025795
7461,mm10___ENSMUSG00000020385
7462,GRCh38_ENSG00000175166
7463,GRCh38_ENSG00000258376
7464,GRCh38_ENSG00000089195
7465,mm10___ENSMUSG00000014353
7466,GRCh38_ENSG00000166862
7467,GRCh38_ENSG00000197728
7468,mm10___ENSMUSG00000020097
7469,mm10___ENSMUSG00000027274
7470,GRCh38_ENSG00000171241
7471,mm10___ENSMUSG00000028232
7472,mm10___ENSMUSG00000035049
7473,mm10___ENSMUSG00000038685
7474,mm10___ENSMUSG00000011877
7475,mm10___ENSMUSG00000022679
7476,mm10___ENSMUSG00000059791
7477,GRCh38_ENSG00000168000
7478,mm10___ENSMUSG00000097414
7479,mm10___ENSMUSG00000038252
7480,mm10___ENSMUSG00000032344
7481,mm10___ENSMUSG00000025266
7482,GRCh38_ENSG00000145685
7483,GRCh38_ENSG00000185222
7484,mm10___ENSMUSG00000089728
7485,mm10___ENSMUSG00000003420
7486,mm10___ENSMUSG00000028195
7487,mm10___ENSMUSG00000038600
7488,mm10___ENSMUSG00000022827
7489,mm10___ENSMUSG00000025887
7490,mm10___ENSMUSG00000113450
7491,mm10___ENSMUSG00000026288
7492,mm10___ENSMUSG00000032512
7493,mm10___ENSMUSG00000034640
7494,GRCh38_ENSG00000133020
7495,GRCh38_ENSG00000272142
7496,GRCh38_ENSG00000169442
7497,mm10___ENSMUSG00000027430
7498,GRCh38_ENSG00000125818
7499,mm10___ENSMUSG00000024528
7500,GRCh38_ENSG00000136436
7501,mm10___ENSMUSG00000003873
7502,GRCh38_ENSG00000120688
7503,GRCh38_ENSG00000106344
7504,mm10___ENSMUSG00000028167
7505,GRCh38_ENSG00000133872
7506,mm10___ENSMUSG00000117780
7507,GRCh38_ENSG00000113312
7508,GRCh38_ENSG00000168003
7509,mm10___ENSMUSG00000074863
7510,GRCh38_ENSG00000254859
7511,mm10___ENSMUSG00000038633
7512,mm10___ENSMUSG00000019794
7513,mm10___ENSMUSG00000032423
7514,mm10___ENSMUSG00000039449
7515,GRCh38_ENSG00000172171
7516,mm10___ENSMUSG00000022142
7517,GRCh38_ENSG00000174238
7518,mm10___ENSMUSG00000045690
7519,mm10___ENSMUSG00000030967
7520,mm10___ENSMUSG00000056708
7521,GRCh38_ENSG00000109736
7522,mm10___ENSMUSG00000042842
7523,mm10___ENSMUSG00000074758
7524,mm10___ENSMUSG00000024867
7525,GRCh38_ENSG00000163155
7526,GRCh38_ENSG00000161243
7527,mm10___ENSMUSG00000047766
7528,GRCh38_ENSG00000183978
7529,mm10___ENSMUSG00000031577
7530,mm10___ENSMUSG00000026851
7531,mm10___ENSMUSG00000037573
7532,GRCh38_ENSG00000100292
7533,mm10___ENSMUSG00000036737
7534,mm10___ENSMUSG00000027884
7535,mm10___ENSMUSG00000008333
7536,mm10___ENSMUSG00000019461
7537,GRCh38_ENSG00000053918
7538,mm10___ENSMUSG00000059323
7539,mm10___ENSMUSG00000030060
7540,mm10___ENSMUSG00000029449
7541,mm10___ENSMUSG00000021488
7542,GRCh38_ENSG00000007080
7543,mm10___ENSMUSG00000022683
7544,GRCh38_ENSG00000168701
7545,mm10___ENSMUSG00000023908
7546,mm10___ENSMUSG00000039536
7547,mm10___ENSMUSG00000031758
7548,mm10___ENSMUSG00000023723
7549,mm10___ENSMUSG00000025410
7550,GRCh38_ENSG00000106605
7551,GRCh38_ENSG00000151876
7552,GRCh38_ENSG00000204287
7553,mm10___ENSMUSG00000032883
7554,GRCh38_ENSG00000136938
7555,GRCh38_ENSG00000234147
7556,mm10___ENSMUSG00000066152
7557,GRCh38_ENSG00000164758
7558,mm10___ENSMUSG00000086804
7559,mm10___ENSMUSG00000039850
7560,mm10___ENSMUSG00000073888
7561,mm10___ENSMUSG00000030213
7562,GRCh38_ENSG00000182551
7563,mm10___ENSMUSG00000026463
7564,mm10___ENSMUSG00000025092
7565,mm10___ENSMUSG00000028657
7566,GRCh38_ENSG00000106266
7567,mm10___ENSMUSG00000022280
7568,GRCh38_ENSG00000131746
7569,mm10___ENSMUSG00000054792
7570,mm10___ENSMUSG00000029372
7571,mm10___ENSMUSG00000052102
7572,mm10___ENSMUSG00000071645
7573,mm10___ENSMUSG00000060257
7574,GRCh38_ENSG00000183077
7575,GRCh38_ENSG00000166557
7576,GRCh38_ENSG00000134996
7577,mm10___ENSMUSG00000093424
7578,mm10___ENSMUSG00000026037
7579,mm10___ENSMUSG00000009563
7580,mm10___ENSMUSG00000117406
7581,mm10___ENSMUSG00000007564
7582,GRCh38_ENSG00000078487
7583,mm10___ENSMUSG00000004937
7584,mm10___ENSMUSG00000084998
7585,GRCh38_ENSG00000135452
7586,mm10___ENSMUSG00000018372
7587,GRCh38_ENSG00000183648
7588,mm10___ENSMUSG00000011658
7589,mm10___ENSMUSG00000026042
7590,GRCh38_ENSG00000164919
7591,GRCh38_ENSG00000204592
7592,mm10___ENSMUSG00000040563
7593,mm10___ENSMUSG00000021665
7594,mm10___ENSMUSG00000002732
7595,mm10___ENSMUSG00000029253
7596,mm10___ENSMUSG00000015095
7597,GRCh38_ENSG00000102001
7598,mm10___ENSMUSG00000021055
7599,mm10___ENSMUSG00000061360
7600,mm10___ENSMUSG00000021767
7601,mm10___ENSMUSG00000021555
7602,mm10___ENSMUSG00000026675
7603,mm10___ENSMUSG00000005973
7604,mm10___ENSMUSG00000034867
7605,mm10___ENSMUSG00000028370
7606,mm10___ENSMUSG00000034566
7607,mm10___ENSMUSG00000031697
7608,mm10___ENSMUSG00000062762
7609,mm10___ENSMUSG00000078870
7610,mm10___ENSMUSG00000015341
7611,GRCh38_ENSG00000169288
7612,mm10___ENSMUSG00000021816
7613,mm10___ENSMUSG00000101438
7614,mm10___ENSMUSG00000024294
7615,mm10___ENSMUSG00000033285
7616,mm10___ENSMUSG00000016528
7617,mm10___ENSMUSG00000027207
7618,GRCh38_ENSG00000173221
7619,GRCh38_ENSG00000204172
7620,GRCh38_ENSG00000143252
7621,mm10___ENSMUSG00000029684
7622,mm10___ENSMUSG00000059920
7623,mm10___ENSMUSG00000006641
7624,mm10___ENSMUSG00000029550
7625,mm10___ENSMUSG00000035783
7626,mm10___ENSMUSG00000025381
7627,mm10___ENSMUSG00000006289
7628,mm10___ENSMUSG00000091780
7629,mm10___ENSMUSG00000061130
7630,mm10___ENSMUSG00000020781
7631,mm10___ENSMUSG00000039246
7632,GRCh38_ENSG00000007376
7633,mm10___ENSMUSG00000023909
7634,GRCh38_ENSG00000100979
7635,mm10___ENSMUSG00000022370
7636,mm10___ENSMUSG00000062373
7637,mm10___ENSMUSG00000059248
7638,GRCh38_ENSG00000164211
7639,mm10___ENSMUSG00000054814
7640,mm10___ENSMUSG00000024683
7641,mm10___ENSMUSG00000001128
7642,GRCh38_ENSG00000141867
7643,GRCh38_ENSG00000168995
7644,mm10___ENSMUSG00000114241
7645,GRCh38_ENSG00000170917
7646,GRCh38_ENSG00000120509
7647,mm10___ENSMUSG00000091415
7648,mm10___ENSMUSG00000113543
7649,GRCh38_ENSG00000041357
7650,GRCh38_ENSG00000286160
7651,GRCh38_ENSG00000129128
7652,mm10___ENSMUSG00000020329
7653,mm10___ENSMUSG00000004952
7654,GRCh38_ENSG00000169083
7655,mm10___ENSMUSG00000059851
7656,mm10___ENSMUSG00000005936
7657,GRCh38_ENSG00000185883
7658,mm10___ENSMUSG00000058351
7659,GRCh38_ENSG00000137714
7660,mm10___ENSMUSG00000020935
7661,GRCh38_ENSG00000132906
7662,mm10___ENSMUSG00000028187
7663,mm10___ENSMUSG00000024174
7664,mm10___ENSMUSG00000022094
7665,GRCh38_ENSG00000205323
7666,mm10___ENSMUSG00000048175
7667,GRCh38_ENSG00000100938
7668,mm10___ENSMUSG00000020828
7669,GRCh38_ENSG00000100226
7670,mm10___ENSMUSG00000006050
7671,mm10___ENSMUSG00000071202
7672,mm10___ENSMUSG00000075015
7673,mm10___ENSMUSG00000068015
7674,mm10___ENSMUSG00000036398
7675,mm10___ENSMUSG00000025489
7676,mm10___ENSMUSG00000046269
7677,mm10___ENSMUSG00000039810
7678,mm10___ENSMUSG00000021096
7679,GRCh38_ENSG00000188725
7680,GRCh38_ENSG00000011600
7681,mm10___ENSMUSG00000021932
7682,mm10___ENSMUSG00000058706
7683,GRCh38_ENSG00000196378
7684,GRCh38_ENSG00000066379
7685,mm10___ENSMUSG00000040850
7686,GRCh38_ENSG00000197956
7687,mm10___ENSMUSG00000041747
7688,mm10___ENSMUSG00000044408
7689,GRCh38_ENSG00000176340
7690,mm10___ENSMUSG00000048027
7691,GRCh38_ENSG00000100028
7692,mm10___ENSMUSG00000026305
7693,GRCh38_ENSG00000129055
7694,GRCh38_ENSG00000120333
7695,mm10___ENSMUSG00000034317
7696,GRCh38_ENSG00000162511
7697,GRCh38_ENSG00000235034
7698,mm10___ENSMUSG00000007891
7699,mm10___ENSMUSG00000036438
7700,GRCh38_ENSG00000121797
7701,GRCh38_ENSG00000146535
7702,mm10___ENSMUSG00000026860
7703,GRCh38_ENSG00000224077
7704,mm10___ENSMUSG00000011148
7705,mm10___ENSMUSG00000005575
7706,mm10___ENSMUSG00000036073
7707,GRCh38_ENSG00000101084
7708,GRCh38_ENSG00000110446
7709,mm10___ENSMUSG00000049571
7710,mm10___ENSMUSG00000058709
7711,mm10___ENSMUSG00000042729
7712,mm10___ENSMUSG00000092190
7713,GRCh38_ENSG00000172301
7714,mm10___ENSMUSG00000015289
7715,mm10___ENSMUSG00000114469
7716,mm10___ENSMUSG00000042419
7717,mm10___ENSMUSG00000085372
7718,mm10___ENSMUSG00000070737
7719,mm10___ENSMUSG00000030528
7720,GRCh38_ENSG00000137944
7721,GRCh38_ENSG00000101444
7722,mm10___ENSMUSG00000031668
7723,GRCh38_ENSG00000107874
7724,mm10___ENSMUSG00000035473
7725,GRCh38_ENSG00000065802
7726,mm10___ENSMUSG00000025612
7727,mm10___ENSMUSG00000095710
7728,mm10___ENSMUSG00000105755
7729,GRCh38_ENSG00000064995
7730,mm10___ENSMUSG00000096199
7731,GRCh38_ENSG00000144895
7732,mm10___ENSMUSG00000024782
7733,mm10___ENSMUSG00000024246
7734,GRCh38_ENSG00000088827
7735,GRCh38_ENSG00000136274
7736,GRCh38_ENSG00000137760
7737,mm10___ENSMUSG00000067787
7738,mm10___ENSMUSG00000033439
7739,GRCh38_ENSG00000168394
7740,mm10___ENSMUSG00000020048
7741,mm10___ENSMUSG00000032212
7742,GRCh38_ENSG00000158985
7743,GRCh38_ENSG00000103496
7744,GRCh38_ENSG00000072756
7745,GRCh38_ENSG00000259735
7746,mm10___ENSMUSG00000004018
7747,GRCh38_ENSG00000127507
7748,GRCh38_ENSG00000144034
7749,mm10___ENSMUSG00000086016
7750,mm10___ENSMUSG00000028520
7751,GRCh38_ENSG00000261592
7752,GRCh38_ENSG00000166788
7753,mm10___ENSMUSG00000054342
7754,GRCh38_ENSG00000114209
7755,mm10___ENSMUSG00000026805
7756,GRCh38_ENSG00000165476
7757,GRCh38_ENSG00000226833
7758,mm10___ENSMUSG00000031072
7759,mm10___ENSMUSG00000115338
7760,mm10___ENSMUSG00000112636
7761,mm10___ENSMUSG00000022307
7762,mm10___ENSMUSG00000029670
7763,GRCh38_ENSG00000198830
7764,GRCh38_ENSG00000188186
7765,mm10___ENSMUSG00000029681
7766,mm10___ENSMUSG00000026404
7767,mm10___ENSMUSG00000028312
7768,mm10___ENSMUSG00000019767
7769,GRCh38_ENSG00000100348
7770,GRCh38_ENSG00000130816
7771,mm10___ENSMUSG00000064061
7772,GRCh38_ENSG00000188820
7773,mm10___ENSMUSG00000074024
7774,mm10___ENSMUSG00000045248
7775,GRCh38_ENSG00000160741
7776,mm10___ENSMUSG00000005107
7777,GRCh38_ENSG00000255557
7778,mm10___ENSMUSG00000003072
7779,mm10___ENSMUSG00000016257
7780,GRCh38_ENSG00000132676
7781,mm10___ENSMUSG00000024666
7782,mm10___ENSMUSG00000060560
7783,mm10___ENSMUSG00000019564
7784,mm10___ENSMUSG00000021241
7785,GRCh38_ENSG00000164081
7786,mm10___ENSMUSG00000073514
7787,GRCh38_ENSG00000100823
7788,GRCh38_ENSG00000118197
7789,mm10___ENSMUSG00000042608
7790,GRCh38_ENSG00000103363
7791,mm10___ENSMUSG00000024270
7792,mm10___ENSMUSG00000056116
7793,mm10___ENSMUSG00000004535
7794,mm10___ENSMUSG00000035835
7795,mm10___ENSMUSG00000022674
7796,mm10___ENSMUSG00000015143
7797,GRCh38_ENSG00000163806
7798,mm10___ENSMUSG00000024271
7799,mm10___ENSMUSG00000030353
7800,mm10___ENSMUSG00000024448
7801,mm10___ENSMUSG00000021403
7802,mm10___ENSMUSG00000015312
7803,GRCh38_ENSG00000102144
7804,mm10___ENSMUSG00000016831
7805,mm10___ENSMUSG00000078492
7806,GRCh38_ENSG00000150459
7807,GRCh38_ENSG00000005194
7808,mm10___ENSMUSG00000032059
7809,GRCh38_ENSG00000074800
7810,mm10___ENSMUSG00000026097
7811,GRCh38_ENSG00000112031
7812,GRCh38_ENSG00000240344
7813,mm10___ENSMUSG00000042042
7814,GRCh38_ENSG00000260570
7815,mm10___ENSMUSG00000031691
7816,GRCh38_ENSG00000286263
7817,mm10___ENSMUSG00000053510
7818,GRCh38_ENSG00000168140
7819,GRCh38_ENSG00000087087
7820,mm10___ENSMUSG00000029913
7821,GRCh38_ENSG00000100628
7822,mm10___ENSMUSG00000057069
7823,mm10___ENSMUSG00000087381
7824,GRCh38_ENSG00000121073
7825,mm10___ENSMUSG00000012117
7826,mm10___ENSMUSG00000039741
7827,GRCh38_ENSG00000145860
7828,GRCh38_ENSG00000121005
7829,mm10___ENSMUSG00000002578
7830,mm10___ENSMUSG00000030706
7831,mm10___ENSMUSG00000112742
7832,GRCh38_ENSG00000244187
7833,mm10___ENSMUSG00000044715
7834,mm10___ENSMUSG00000061136
7835,mm10___ENSMUSG00000007589
7836,GRCh38_ENSG00000149679
7837,mm10___ENSMUSG00000060679
7838,mm10___ENSMUSG00000041895
7839,GRCh38_ENSG00000115233
7840,GRCh38_ENSG00000188306
7841,GRCh38_ENSG00000064652
7842,GRCh38_ENSG00000232053
7843,mm10___ENSMUSG00000073598
7844,mm10___ENSMUSG00000019173
7845,GRCh38_ENSG00000259929
7846,mm10___ENSMUSG00000094786
7847,GRCh38_ENSG00000119686
7848,GRCh38_ENSG00000166913
7849,mm10___ENSMUSG00000037361
7850,mm10___ENSMUSG00000020205
7851,mm10___ENSMUSG00000025656
7852,mm10___ENSMUSG00000024259
7853,mm10___ENSMUSG00000031770
7854,mm10___ENSMUSG00000089774
7855,GRCh38_ENSG00000123329
7856,mm10___ENSMUSG00000035382
7857,GRCh38_ENSG00000065911
7858,mm10___ENSMUSG00000062312
7859,mm10___ENSMUSG00000028893
7860,mm10___ENSMUSG00000045237
7861,GRCh38_ENSG00000198258
7862,mm10___ENSMUSG00000041769
7863,GRCh38_ENSG00000090316
7864,GRCh38_ENSG00000108433
7865,mm10___ENSMUSG00000027075
7866,mm10___ENSMUSG00000097682
7867,GRCh38_ENSG00000148925
7868,mm10___ENSMUSG00000117662
7869,mm10___ENSMUSG00000027763
7870,mm10___ENSMUSG00000097296
7871,GRCh38_ENSG00000116205
7872,mm10___ENSMUSG00000022136
7873,GRCh38_ENSG00000197779
7874,GRCh38_ENSG00000117262
7875,mm10___ENSMUSG00000079559
7876,mm10___ENSMUSG00000037296
7877,mm10___ENSMUSG00000037110
7878,mm10___ENSMUSG00000023075
7879,GRCh38_ENSG00000157500
7880,mm10___ENSMUSG00000033186
7881,mm10___ENSMUSG00000024899
7882,mm10___ENSMUSG00000002204
7883,mm10___ENSMUSG00000002617
7884,mm10___ENSMUSG00000026411
7885,mm10___ENSMUSG00000038292
7886,mm10___ENSMUSG00000041241
7887,GRCh38_ENSG00000123066
7888,mm10___ENSMUSG00000098206
7889,GRCh38_ENSG00000129226
7890,mm10___ENSMUSG00000020070
7891,mm10___ENSMUSG00000026991
7892,GRCh38_ENSG00000134575
7893,mm10___ENSMUSG00000036036
7894,mm10___ENSMUSG00000079197
7895,mm10___ENSMUSG00000056296
7896,GRCh38_ENSG00000109519
7897,mm10___ENSMUSG00000028252
7898,mm10___ENSMUSG00000029135
7899,mm10___ENSMUSG00000028291
7900,mm10___ENSMUSG00000085485
7901,mm10___ENSMUSG00000032238
7902,mm10___ENSMUSG00000030811
7903,GRCh38_ENSG00000130779
7904,GRCh38_ENSG00000138172
7905,mm10___ENSMUSG00000032400
7906,mm10___ENSMUSG00000100320
7907,mm10___ENSMUSG00000010914
7908,GRCh38_ENSG00000132432
7909,GRCh38_ENSG00000143256
7910,GRCh38_ENSG00000102575
