Feature,Normalized.Dispersion
GRCh38_ENSG00000112041,nan
GRCh38_ENSG00000096060,0.7377037079566542
GRCh38_ENSG00000232909,nan
GRCh38_ENSG00000157343,2.4813043047356875
GRCh38_ENSG00000204140,2.0986097165167985
GRCh38_ENSG00000197753,2.5466068725943476
GRCh38_ENSG00000096063,0.5958406163132788
GRCh38_ENSG00000112053,0.22090321149569406
GRCh38_ENSG00000112062,-1.143692829110046
GRCh38_ENSG00000156711,3.054188544371382
GRCh38_ENSG00000246982,-0.3740744901564869
GRCh38_ENSG00000096070,0.7543136561047246
GRCh38_ENSG00000180316,1.5855114154678425
GRCh38_ENSG00000010030,0.3789032614483307
GRCh38_ENSG00000224666,nan
GRCh38_ENSG00000179165,-0.6390738506450864
GRCh38_ENSG00000112078,-0.7823939401109159
GRCh38_ENSG00000112079,-0.07102468509529614
GRCh38_ENSG00000112081,-0.7415677334326223
GRCh38_ENSG00000124762,0.45454486823807033
GRCh38_ENSG00000255587,1.1509401790202416
GRCh38_ENSG00000124772,1.0427999190520163
GRCh38_ENSG00000285888,nan
GRCh38_ENSG00000137168,-0.6585762025883389
GRCh38_ENSG00000198663,1.1816990951939723
GRCh38_ENSG00000164530,-0.1997419960679136
GRCh38_ENSG00000137409,-0.5167533068821397
GRCh38_ENSG00000146192,2.9066430495912106
GRCh38_ENSG00000137193,2.389280183103953
GRCh38_ENSG00000172738,nan
GRCh38_ENSG00000065491,1.76536322170395
GRCh38_ENSG00000112130,0.704047387291365
GRCh38_ENSG00000137200,-0.07850460880946165
GRCh38_ENSG00000198937,1.109674201471757
GRCh38_ENSG00000204110,-0.47620546504044065
GRCh38_ENSG00000112139,0.1513651806999877
GRCh38_ENSG00000225945,-0.8441955168466607
GRCh38_ENSG00000156639,-1.154652122555539
GRCh38_ENSG00000183826,0.05773305184636315
GRCh38_ENSG00000226533,nan
GRCh38_ENSG00000124767,-0.6260788447090908
GRCh38_ENSG00000124721,0.3637433592310868
GRCh38_ENSG00000231150,nan
GRCh38_ENSG00000112164,nan
GRCh38_ENSG00000112167,-1.0805284403622575
GRCh38_ENSG00000124780,-0.42553671431297674
GRCh38_ENSG00000164627,1.703702708544797
GRCh38_ENSG00000146122,1.0591269012917828
GRCh38_ENSG00000156564,1.3486100657676152
GRCh38_ENSG00000124602,0.9566231814812167
GRCh38_ENSG00000124596,-0.16897901808329382
GRCh38_ENSG00000124701,1.4698247997400844
GRCh38_ENSG00000001167,0.44880926818698236
GRCh38_ENSG00000161911,4.207743941773766
GRCh38_ENSG00000112195,-0.04683334676583187
GRCh38_ENSG00000188056,0.6736913330504586
GRCh38_ENSG00000124731,2.2630821367818954
GRCh38_ENSG00000234753,1.360017184800707
GRCh38_ENSG00000226917,nan
GRCh38_ENSG00000137166,1.080408815747106
GRCh38_ENSG00000112559,3.296268839311793
GRCh38_ENSG00000112561,0.8156285052951464
GRCh38_ENSG00000231102,nan
GRCh38_ENSG00000096088,nan
GRCh38_ENSG00000269387,nan
GRCh38_ENSG00000137218,nan
GRCh38_ENSG00000214736,-1.2668479731437747
GRCh38_ENSG00000164663,0.25400896316388816
GRCh38_ENSG00000227516,nan
GRCh38_ENSG00000124641,0.03940911050652456
GRCh38_ENSG00000112578,0.2392872398441478
GRCh38_ENSG00000112576,0.764355079072046
GRCh38_ENSG00000137413,0.3986582273735407
GRCh38_ENSG00000261068,nan
GRCh38_ENSG00000188112,-0.15777611733729438
GRCh38_ENSG00000112599,0.6237427790358909
GRCh38_ENSG00000048544,-0.35529278981731705
GRCh38_ENSG00000124496,1.9691027527798493
GRCh38_ENSG00000024048,-0.3254664092006596
GRCh38_ENSG00000112619,0.60306673755765
GRCh38_ENSG00000124659,-0.5436689502898177
GRCh38_ENSG00000112624,1.562719755791173
GRCh38_ENSG00000146223,0.8955220115941694
GRCh38_ENSG00000221821,-0.2615868965436287
GRCh38_ENSG00000288010,nan
GRCh38_ENSG00000171611,13.724350796635807
GRCh38_ENSG00000287825,0.15022948873531625
GRCh38_ENSG00000137161,-0.3401837260647633
GRCh38_ENSG00000231113,-0.9398313500184954
GRCh38_ENSG00000124713,-0.8343096633458754
GRCh38_ENSG00000124587,3.3446046425579397
GRCh38_ENSG00000112640,1.1197578261859567
GRCh38_ENSG00000124733,-1.029896708338605
GRCh38_ENSG00000124702,-0.7260161011862758
GRCh38_ENSG00000124541,-0.9722933983756487
GRCh38_ENSG00000044090,1.2856964564398021
GRCh38_ENSG00000137171,1.1843320321482278
GRCh38_ENSG00000112651,-0.48039350712338813
GRCh38_ENSG00000112655,-0.48616136462332327
GRCh38_ENSG00000112658,0.16574540037052354
GRCh38_ENSG00000112659,0.608552678875204
GRCh38_ENSG00000245261,-0.6855661532955575
GRCh38_ENSG00000112667,-2.943810696791798
GRCh38_ENSG00000146216,nan
GRCh38_ENSG00000146215,-0.6545712644833452
GRCh38_ENSG00000171467,2.958661318116727
GRCh38_ENSG00000287055,-0.4345868724303892
GRCh38_ENSG00000124574,0.4277115963123886
GRCh38_ENSG00000171462,0.15137921466968493
GRCh38_ENSG00000137221,0.435457349244521
GRCh38_ENSG00000171453,2.224217426903105
GRCh38_ENSG00000137207,-0.9824006839673122
GRCh38_ENSG00000271754,0.7843424465659665
GRCh38_ENSG00000124571,-0.4434778573193736
GRCh38_ENSG00000170734,-0.31975463385659697
GRCh38_ENSG00000203362,-0.6240908842872477
GRCh38_ENSG00000172432,1.2513237087666211
GRCh38_ENSG00000124688,-0.32238547338962575
GRCh38_ENSG00000172426,1.5854649021426723
GRCh38_ENSG00000096080,-0.2626439817698228
GRCh38_ENSG00000236961,0.8796044284528404
GRCh38_ENSG00000112715,3.143700432553861
GRCh38_ENSG00000272114,0.10409235971011353
GRCh38_ENSG00000283573,1.0713271828820223
GRCh38_ENSG00000237686,-0.6365003632623868
GRCh38_ENSG00000181577,2.3179963536078096
GRCh38_ENSG00000231881,1.6213591973947454
GRCh38_ENSG00000287562,1.6423758229475358
GRCh38_ENSG00000180992,-1.1507898305359927
GRCh38_ENSG00000137216,1.3746455795947388
GRCh38_ENSG00000137225,-0.9279797115781964
GRCh38_ENSG00000112759,0.6069073115021654
GRCh38_ENSG00000096384,-0.7118597364704564
GRCh38_ENSG00000157593,1.3320741806466676
GRCh38_ENSG00000146232,-0.6576764517812926
GRCh38_ENSG00000178233,3.9467937092977183
GRCh38_ENSG00000146221,1.2660315101209172
GRCh38_ENSG00000124608,2.2472270704040405
GRCh38_ENSG00000249481,-0.6686361708612831
GRCh38_ENSG00000096401,1.2320617382913557
GRCh38_ENSG00000286417,0.15056432261601307
GRCh38_ENSG00000196284,2.3053902966037074
GRCh38_ENSG00000124813,-0.17146326257999228
GRCh38_ENSG00000271857,-1.1414721923547633
GRCh38_ENSG00000261080,nan
GRCh38_ENSG00000112782,0.7956216855785501
GRCh38_ENSG00000231769,2.554756268888137
GRCh38_ENSG00000001561,1.0929295564651795
GRCh38_ENSG00000112796,1.7645770033720447
GRCh38_ENSG00000172348,0.38542957609979817
GRCh38_ENSG00000236466,-0.18311248121155357
GRCh38_ENSG00000146233,3.238281066354562
GRCh38_ENSG00000153291,0.3982688499831815
GRCh38_ENSG00000146070,-0.5242865396190689
GRCh38_ENSG00000112818,nan
GRCh38_ENSG00000069122,0.5073823742433808
GRCh38_ENSG00000153292,0.009028131815451822
GRCh38_ENSG00000146072,-0.29917914795233663
GRCh38_ENSG00000287485,2.988294657756744
GRCh38_ENSG00000270761,0.42911100531558044
GRCh38_ENSG00000198087,1.3563769378598753
GRCh38_ENSG00000164393,nan
GRCh38_ENSG00000124818,nan
GRCh38_ENSG00000244694,1.9674784394520175
GRCh38_ENSG00000286811,nan
GRCh38_ENSG00000287137,nan
GRCh38_ENSG00000146085,-0.7006006595103035
GRCh38_ENSG00000031691,-0.09459238053710041
GRCh38_ENSG00000203972,0.7409734764976923
GRCh38_ENSG00000197261,nan
GRCh38_ENSG00000112077,0.5524961059316165
GRCh38_ENSG00000235122,nan
GRCh38_ENSG00000096006,nan
GRCh38_ENSG00000203970,1.631078861691447
GRCh38_ENSG00000226733,1.6238881672019545
GRCh38_ENSG00000233470,nan
GRCh38_ENSG00000008197,nan
GRCh38_ENSG00000170927,0.1729400777365872
GRCh38_ENSG00000112116,nan
GRCh38_ENSG00000112118,0.6316288613143299
GRCh38_ENSG00000170915,0.3948084184015682
GRCh38_ENSG00000096093,1.2386070334911246
GRCh38_ENSG00000065308,-0.31429913108916063
GRCh38_ENSG00000225791,-0.5879040703308916
GRCh38_ENSG00000096092,0.9417736190977447
GRCh38_ENSG00000244067,-0.23412557089015054
GRCh38_ENSG00000243955,nan
GRCh38_ENSG00000170899,-1.1048116742102423
GRCh38_ENSG00000112144,0.17933463341271771
GRCh38_ENSG00000112146,-0.4275883070401944
GRCh38_ENSG00000261745,nan
GRCh38_ENSG00000137270,2.9957387294993354
GRCh38_ENSG00000012660,1.4106298512899207
GRCh38_ENSG00000001084,0.25731347948190453
GRCh38_ENSG00000227885,0.12588521880649942
GRCh38_ENSG00000137269,-0.4680781659904302
GRCh38_ENSG00000146147,0.39214222767226015
GRCh38_ENSG00000235050,nan
GRCh38_ENSG00000137251,nan
GRCh38_ENSG00000168143,1.0594291813598178
GRCh38_ENSG00000137252,-1.0110485512932679
GRCh38_ENSG00000187871,-0.8850375882305703
GRCh38_ENSG00000112175,3.866405148776619
GRCh38_ENSG00000124749,1.3268562401291066
GRCh38_ENSG00000151914,-1.0772604263979486
GRCh38_ENSG00000231441,1.71735912893929
GRCh38_ENSG00000151917,-0.2733246539989627
GRCh38_ENSG00000168116,-0.37475224829398884
GRCh38_ENSG00000112200,0.07430392794981897
GRCh38_ENSG00000226803,-0.9513471022203772
GRCh38_ENSG00000112208,1.3724062604800245
GRCh38_ENSG00000112210,3.332820065909899
GRCh38_ENSG00000146143,-0.14660757148374398
GRCh38_ENSG00000272541,nan
GRCh38_ENSG00000286723,nan
GRCh38_ENSG00000272316,-0.1582811364054014
GRCh38_ENSG00000225096,1.800793775940241
GRCh38_ENSG00000287598,-0.0897756777246841
GRCh38_ENSG00000250686,0.3660529600190451
GRCh38_ENSG00000112232,6.187720662729841
GRCh38_ENSG00000287679,0.9102925628801173
GRCh38_ENSG00000198225,2.7760215489834703
GRCh38_ENSG00000112245,-0.506830712549453
GRCh38_ENSG00000266680,0.7168549012187252
GRCh38_ENSG00000285976,2.610676298876384
GRCh38_ENSG00000118482,1.8747638423934616
GRCh38_ENSG00000188107,1.366468710547042
GRCh38_ENSG00000236345,-0.03884190668333043
GRCh38_ENSG00000285838,2.1260786305113384
GRCh38_ENSG00000226497,1.1034649543753254
GRCh38_ENSG00000288088,1.4016053832875586
GRCh38_ENSG00000230910,0.5633997215291304
GRCh38_ENSG00000135298,0.4679736444351522
GRCh38_ENSG00000168216,-0.040196723623259434
GRCh38_ENSG00000082293,6.831002643776925
GRCh38_ENSG00000112280,0.5315878758302616
GRCh38_ENSG00000253809,1.3308965728179436
GRCh38_ENSG00000224349,nan
GRCh38_ENSG00000082269,-0.7296275944962046
GRCh38_ENSG00000154079,-1.0408074953210942
GRCh38_ENSG00000112305,0.22033968990324623
GRCh38_ENSG00000112309,0.5511343732328005
GRCh38_ENSG00000287939,nan
GRCh38_ENSG00000232295,0.5452241097603476
GRCh38_ENSG00000119900,0.12672280611683157
GRCh38_ENSG00000233237,nan
GRCh38_ENSG00000285963,nan
GRCh38_ENSG00000079841,0.4021350525723173
GRCh38_ENSG00000185760,4.108676531556413
GRCh38_ENSG00000233844,0.9772140552414049
GRCh38_ENSG00000256980,nan
GRCh38_ENSG00000135314,-0.016869705364104915
GRCh38_ENSG00000229852,1.2632302032220677
GRCh38_ENSG00000203907,0.6917587067558587
GRCh38_ENSG00000231332,0.9395715442359887
GRCh38_ENSG00000080007,0.30101450760274706
GRCh38_ENSG00000164430,1.3353993770849433
GRCh38_ENSG00000135297,-1.3260843451474165
GRCh38_ENSG00000223821,0.0358470125689309
GRCh38_ENSG00000156508,-1.8459235582056797
GRCh38_ENSG00000229862,0.12163478314611727
GRCh38_ENSG00000119899,1.0566282195649872
GRCh38_ENSG00000231652,-0.0018917132376464996
GRCh38_ENSG00000156535,-2.795944859371734
GRCh38_ENSG00000223786,-0.5966126758120921
GRCh38_ENSG00000272243,1.6052630821109153
GRCh38_ENSG00000111799,nan
GRCh38_ENSG00000112695,-1.588364056073654
GRCh38_ENSG00000112697,-1.402995364971435
GRCh38_ENSG00000225793,0.9458956525647121
GRCh38_ENSG00000118407,2.084375202425715
GRCh38_ENSG00000237174,5.924400050799255
GRCh38_ENSG00000112701,1.5709309678559653
GRCh38_ENSG00000196586,1.5580183993814893
GRCh38_ENSG00000112706,0.03856155525412893
GRCh38_ENSG00000236635,nan
GRCh38_ENSG00000271945,1.8793577924684821
GRCh38_ENSG00000269964,0.2205788018640576
GRCh38_ENSG00000146243,0.8896481178325396
GRCh38_ENSG00000146247,-0.03809788615378536
GRCh38_ENSG00000286340,1.5829839001543449
GRCh38_ENSG00000118418,-0.9728462541507583
GRCh38_ENSG00000270362,nan
GRCh38_ENSG00000231533,1.4466369542109339
GRCh38_ENSG00000135338,1.621222697122024
GRCh38_ENSG00000287811,nan
GRCh38_ENSG00000198478,1.3412635405138977
GRCh38_ENSG00000118402,0.46689633528166025
GRCh38_ENSG00000112742,-0.20216125952751057
GRCh38_ENSG00000288071,nan
GRCh38_ENSG00000083123,-0.6096548674959059
GRCh38_ENSG00000272129,nan
GRCh38_ENSG00000233967,2.024582727261321
GRCh38_ENSG00000112773,-0.16318990645904038
GRCh38_ENSG00000226089,-0.27441152812742337
GRCh38_ENSG00000232031,nan
GRCh38_ENSG00000224995,nan
GRCh38_ENSG00000226453,1.0404905602100119
GRCh38_ENSG00000005700,1.8400742595700577
GRCh38_ENSG00000286875,nan
GRCh38_ENSG00000146242,nan
GRCh38_ENSG00000118420,3.268223080872572
GRCh38_ENSG00000083097,0.549197878872041
GRCh38_ENSG00000013375,0.6185411784358512
GRCh38_ENSG00000013392,-0.8329712111605733
GRCh38_ENSG00000065833,1.3194998533676858
GRCh38_ENSG00000146250,nan
GRCh38_ENSG00000065609,-0.48438376981104564
GRCh38_ENSG00000065615,0.3635709897826575
GRCh38_ENSG00000228679,1.7500928199290984
GRCh38_ENSG00000230852,nan
GRCh38_ENSG00000135324,-0.38230179416709875
GRCh38_ENSG00000135315,1.2268521270517392
GRCh38_ENSG00000231776,nan
GRCh38_ENSG00000112837,nan
GRCh38_ENSG00000228290,nan
GRCh38_ENSG00000135318,0.4696924388140628
GRCh38_ENSG00000135317,-1.1665055908537552
GRCh38_ENSG00000135316,0.6128985550576914
GRCh38_ENSG00000203875,-1.3707769466095427
GRCh38_ENSG00000288021,nan
GRCh38_ENSG00000168830,1.7147563858446648
GRCh38_ENSG00000272008,-0.7652325557080495
GRCh38_ENSG00000188994,0.629632642275341
GRCh38_ENSG00000164411,0.7886394490594564
GRCh38_ENSG00000111850,1.3424571434291643
GRCh38_ENSG00000203872,0.8158504091651685
GRCh38_ENSG00000272514,0.23034314432761493
GRCh38_ENSG00000164414,0.415650584455843
GRCh38_ENSG00000146282,-0.22801840729340242
GRCh38_ENSG00000135336,0.14495695943884998
GRCh38_ENSG00000135334,0.38972697000663686
GRCh38_ENSG00000118434,nan
GRCh38_ENSG00000118432,-0.003473604478724055
GRCh38_ENSG00000234426,0.8100197283492174
GRCh38_ENSG00000111880,-0.06457280194936471
GRCh38_ENSG00000271931,-0.8036771676257382
GRCh38_ENSG00000146278,1.5741145762742828
GRCh38_ENSG00000154548,-0.11991444065835756
GRCh38_ENSG00000288009,0.3121802512149545
GRCh38_ENSG00000146281,-0.9247034780099586
GRCh38_ENSG00000146276,-0.4062583965388105
GRCh38_ENSG00000111886,1.4416302357898438
GRCh38_ENSG00000198833,-0.8004115237468481
GRCh38_ENSG00000025039,1.978017724197833
GRCh38_ENSG00000135299,0.7975926081532346
GRCh38_ENSG00000083099,-0.12539158957443633
GRCh38_ENSG00000112159,0.8235978625844358
GRCh38_ENSG00000228124,nan
GRCh38_ENSG00000118412,0.9841368237608337
GRCh38_ENSG00000112182,2.117003063563459
GRCh38_ENSG00000287789,nan
GRCh38_ENSG00000260271,3.165155778203662
GRCh38_ENSG00000135341,0.09670399828277525
GRCh38_ENSG00000224944,0.3110950745556831
GRCh38_ENSG00000285961,1.753530440779304
GRCh38_ENSG00000288101,1.1079818119369111
GRCh38_ENSG00000220908,nan
GRCh38_ENSG00000235099,2.370348087113959
GRCh38_ENSG00000135333,-0.48900745664889594
GRCh38_ENSG00000287683,3.015084034488594
GRCh38_ENSG00000288085,0.9387394347907547
GRCh38_ENSG00000261366,0.37223253246598
GRCh38_ENSG00000172469,0.6632602790599816
GRCh38_ENSG00000287578,-0.5622097816075609
GRCh38_ENSG00000172461,1.890725137499237
GRCh38_ENSG00000233797,1.5668088883968692
GRCh38_ENSG00000014123,1.9707533215744366
GRCh38_ENSG00000224384,-1.057118701065049
GRCh38_ENSG00000123545,-0.8082041234683417
GRCh38_ENSG00000186231,1.419486268392699
GRCh38_ENSG00000146263,1.3250434258161985
GRCh38_ENSG00000271860,0.2477072530978135
GRCh38_ENSG00000283010,nan
GRCh38_ENSG00000112234,0.9841333576985452
GRCh38_ENSG00000146267,0.6278999368150239
GRCh38_ENSG00000132423,0.802309323954777
GRCh38_ENSG00000132424,-1.173495079509158
GRCh38_ENSG00000228506,0.5551825292937358
GRCh38_ENSG00000123552,0.9660897424304542
GRCh38_ENSG00000279170,3.247367082759492
GRCh38_ENSG00000112237,0.16829625841116824
GRCh38_ENSG00000152034,nan
GRCh38_ENSG00000229315,0.872822733486639
GRCh38_ENSG00000112246,2.0051260440716745
GRCh38_ENSG00000112249,0.38907546685294303
GRCh38_ENSG00000260000,0.35129267156717336
GRCh38_ENSG00000164418,2.645631119702588
GRCh38_ENSG00000085382,1.4387787818514444
GRCh38_ENSG00000203809,1.9584437756464852
GRCh38_ENSG00000187772,3.0990945654598483
GRCh38_ENSG00000112276,nan
GRCh38_ENSG00000203808,nan
GRCh38_ENSG00000132429,nan
GRCh38_ENSG00000085377,-0.4186376356521521
GRCh38_ENSG00000286084,2.222172571120108
GRCh38_ENSG00000284999,2.700561975338427
GRCh38_ENSG00000057657,2.2850530085375778
GRCh38_ENSG00000057663,-0.15320801025232575
GRCh38_ENSG00000269919,0.9268577967549934
GRCh38_ENSG00000112297,2.3875686664729456
GRCh38_ENSG00000130347,0.38023463649426675
GRCh38_ENSG00000130348,0.31277084538000677
GRCh38_ENSG00000229654,1.0538504910398865
GRCh38_ENSG00000235142,2.3437118966402393
GRCh38_ENSG00000272398,1.1573660018951748
GRCh38_ENSG00000130349,1.1117203853448392
GRCh38_ENSG00000178409,2.1355968528654494
GRCh38_ENSG00000164494,-0.2881452602781177
GRCh38_ENSG00000112320,1.448142151688715
GRCh38_ENSG00000146285,6.080689432085924
GRCh38_ENSG00000025796,-1.3892132547884823
GRCh38_ENSG00000272476,1.9884154308323696
GRCh38_ENSG00000271734,nan
GRCh38_ENSG00000081087,0.9372222260424625
GRCh38_ENSG00000112335,-1.6169481009222424
GRCh38_ENSG00000286562,1.408875451659009
GRCh38_ENSG00000135537,-0.48211853837927837
GRCh38_ENSG00000287044,0.31117690062697423
GRCh38_ENSG00000118689,0.054035311837740345
GRCh38_ENSG00000203801,nan
GRCh38_ENSG00000286511,0.39513548075147453
GRCh38_ENSG00000118690,-0.9848377169336539
GRCh38_ENSG00000230290,nan
GRCh38_ENSG00000080546,1.2929094398179863
GRCh38_ENSG00000183137,-0.11152906122940995
GRCh38_ENSG00000135535,-0.20035270275997638
GRCh38_ENSG00000260273,0.25696861680814337
GRCh38_ENSG00000185250,0.9498796728131069
GRCh38_ENSG00000135587,-1.0064316785446803
GRCh38_ENSG00000135596,0.929187999674574
GRCh38_ENSG00000112365,-0.39585783456903073
GRCh38_ENSG00000223537,1.6455633526174966
GRCh38_ENSG00000155085,2.6709830894389266
GRCh38_ENSG00000112367,-0.4006711921876577
GRCh38_ENSG00000112290,0.4423342843196064
GRCh38_ENSG00000168438,-1.6102212291056537
GRCh38_ENSG00000053328,1.6455276279359328
GRCh38_ENSG00000287268,nan
GRCh38_ENSG00000203797,-1.0231479288665681
GRCh38_ENSG00000004809,0.36172454661919345
GRCh38_ENSG00000260188,2.1475059728742107
GRCh38_ENSG00000155111,0.04911634197503402
GRCh38_ENSG00000123505,-0.25844655066256955
GRCh38_ENSG00000155115,-0.9022939934682909
GRCh38_ENSG00000197498,-1.7528467641452508
GRCh38_ENSG00000112394,0.8281845242061672
GRCh38_ENSG00000231046,1.4191260608494447
GRCh38_ENSG00000173214,-0.6240503367518948
GRCh38_ENSG00000009413,-1.8121390953717147
GRCh38_ENSG00000272356,0.690329006366178
GRCh38_ENSG00000229276,nan
GRCh38_ENSG00000231889,-0.08593012942510016
GRCh38_ENSG00000286616,nan
GRCh38_ENSG00000056972,0.7062983290187944
GRCh38_ENSG00000010810,1.0519407843010296
GRCh38_ENSG00000227012,nan
GRCh38_ENSG00000074935,0.07966743650717063
GRCh38_ENSG00000203778,0.5317479585187284
GRCh38_ENSG00000112769,1.3554463722398562
GRCh38_ENSG00000237234,nan
GRCh38_ENSG00000226440,0.031805104746751876
GRCh38_ENSG00000287728,3.0438866976603345
GRCh38_ENSG00000223811,nan
GRCh38_ENSG00000232316,0.344732291400125
GRCh38_ENSG00000236347,nan
GRCh38_ENSG00000230943,-0.9472507601278003
GRCh38_ENSG00000231912,1.997347707616995
GRCh38_ENSG00000277443,2.151012296105362
GRCh38_ENSG00000175967,-0.2929162407965639
GRCh38_ENSG00000196591,-0.5152020980606836
GRCh38_ENSG00000228624,1.9481820481929146
GRCh38_ENSG00000249853,1.852775869273124
GRCh38_ENSG00000226079,nan
GRCh38_ENSG00000287097,-0.4855281776681851
GRCh38_ENSG00000111816,1.1080235238014131
GRCh38_ENSG00000178425,1.2547420720397116
GRCh38_ENSG00000123500,0.6166695908304618
GRCh38_ENSG00000187189,4.2523603493081366
GRCh38_ENSG00000111817,-0.4643315756779574
GRCh38_ENSG00000189241,0.8617760861409274
GRCh38_ENSG00000188820,-1.2164089628836816
GRCh38_ENSG00000173626,9.147754084874682
GRCh38_ENSG00000164451,-0.40641547929522054
GRCh38_ENSG00000111832,-0.044725321050602236
GRCh38_ENSG00000111834,1.6626783438119994
GRCh38_ENSG00000153975,1.3125834088658221
GRCh38_ENSG00000196911,3.044120410866973
GRCh38_ENSG00000183807,nan
GRCh38_ENSG00000185002,nan
GRCh38_ENSG00000047936,2.4629692984081384
GRCh38_ENSG00000164465,1.70426382805356
GRCh38_ENSG00000047932,1.0406788188510876
GRCh38_ENSG00000153989,-0.9094341762949348
GRCh38_ENSG00000196376,-0.01251505399435939
GRCh38_ENSG00000111860,1.5890097242644625
GRCh38_ENSG00000198523,0.7058836723709944
GRCh38_ENSG00000286339,2.9322074358884667
GRCh38_ENSG00000111877,-0.36058835897112795
GRCh38_ENSG00000111875,0.6263728011636953
GRCh38_ENSG00000253194,0.6693798440398987
GRCh38_ENSG00000111879,0.6031567968207993
GRCh38_ENSG00000111885,1.4490177967573232
GRCh38_ENSG00000287100,0.36435148757103814
GRCh38_ENSG00000286540,2.7815909436476884
GRCh38_ENSG00000146350,2.309965476151212
GRCh38_ENSG00000025156,0.2781961360005591
GRCh38_ENSG00000111897,-0.7706744543185997
GRCh38_ENSG00000135549,-1.1211981435623095
GRCh38_ENSG00000287258,0.3846928947654729
GRCh38_ENSG00000272472,nan
GRCh38_ENSG00000172594,-2.5548660575164814
GRCh38_ENSG00000146352,nan
GRCh38_ENSG00000186439,-0.39975034787590996
GRCh38_ENSG00000235535,-0.6598666215953848
GRCh38_ENSG00000285941,2.3104039958116167
GRCh38_ENSG00000188580,0.24433651847847562
GRCh38_ENSG00000236548,0.49010698514625867
GRCh38_ENSG00000146373,-0.20180901864107045
GRCh38_ENSG00000111907,0.9029285499582891
GRCh38_ENSG00000111906,-0.29430115545479013
GRCh38_ENSG00000226409,nan
GRCh38_ENSG00000237742,0.8010430280340541
GRCh38_ENSG00000135547,1.1929253767517798
GRCh38_ENSG00000111912,0.0519374097163808
GRCh38_ENSG00000232131,0.6698388801302927
GRCh38_ENSG00000111911,0.7094664829330272
GRCh38_ENSG00000066651,0.08581558192055681
GRCh38_ENSG00000203760,-1.3115246911427623
GRCh38_ENSG00000146374,0.9286278410329734
GRCh38_ENSG00000118518,0.6205927253511868
GRCh38_ENSG00000093144,-1.3357943879741159
GRCh38_ENSG00000189367,nan
GRCh38_ENSG00000214338,-0.13439020370005922
GRCh38_ENSG00000184530,0.24306536776256404
GRCh38_ENSG00000172673,6.652952063968319
GRCh38_ENSG00000152894,2.1981786068945977
GRCh38_ENSG00000227945,2.542182024765358
GRCh38_ENSG00000196569,0.33554308446800907
GRCh38_ENSG00000226149,-0.02181042864591821
GRCh38_ENSG00000146376,0.8630067634951011
GRCh38_ENSG00000203756,0.875755008267531
GRCh38_ENSG00000198945,-0.3383659079636016
GRCh38_ENSG00000227678,0.6008752495984561
GRCh38_ENSG00000164483,3.061704070594183
GRCh38_ENSG00000164484,0.9135393634811181
GRCh38_ENSG00000079819,1.3473999820566593
GRCh38_ENSG00000118507,1.3958620729857003
GRCh38_ENSG00000118520,16.722467935936265
GRCh38_ENSG00000112282,1.1826503545912743
GRCh38_ENSG00000154269,0.5224444174791686
GRCh38_ENSG00000197594,1.3784100101200518
GRCh38_ENSG00000236673,nan
GRCh38_ENSG00000118523,nan
GRCh38_ENSG00000227220,nan
GRCh38_ENSG00000228495,0.8172583844676027
GRCh38_ENSG00000079931,2.011586219875331
GRCh38_ENSG00000079950,0.10598107555179181
GRCh38_ENSG00000146378,2.6241199499862553
GRCh38_ENSG00000112299,-0.49430912532962507
GRCh38_ENSG00000093134,2.674642217956393
GRCh38_ENSG00000112303,2.3963923174247763
GRCh38_ENSG00000234484,0.7240478219004108
GRCh38_ENSG00000146409,-1.4070139692437253
GRCh38_ENSG00000112306,-1.6090612810855747
GRCh38_ENSG00000231023,0.7002526059278826
GRCh38_ENSG00000286438,-0.017561892072363722
GRCh38_ENSG00000112319,0.6735915307829137
GRCh38_ENSG00000227954,1.3306503140496166
GRCh38_ENSG00000223586,0.6925983321580714
GRCh38_ENSG00000028839,-0.39228585724484344
GRCh38_ENSG00000146411,0.9775048994360973
GRCh38_ENSG00000287413,0.219097294894509
GRCh38_ENSG00000118515,5.246377277643717
GRCh38_ENSG00000286887,-0.4516675231940271
GRCh38_ENSG00000236700,0.38754231546184065
GRCh38_ENSG00000231971,0.3282683864387222
GRCh38_ENSG00000232310,0.4585504534623477
GRCh38_ENSG00000227723,1.351235004913988
GRCh38_ENSG00000236389,nan
GRCh38_ENSG00000118514,2.4806815768343884
GRCh38_ENSG00000112339,0.4987806256328841
GRCh38_ENSG00000232876,nan
GRCh38_ENSG00000118513,0.8847230051014039
GRCh38_ENSG00000135541,-0.3076918270076211
GRCh38_ENSG00000231028,2.2142903854971947
GRCh38_ENSG00000171408,0.552605710892952
GRCh38_ENSG00000286313,1.7563308191915352
GRCh38_ENSG00000237596,2.5645411895847223
GRCh38_ENSG00000146410,-0.7819860220421924
GRCh38_ENSG00000029363,0.094188783761665
GRCh38_ENSG00000135525,-0.947200395088201
GRCh38_ENSG00000272189,0.2888623968983696
GRCh38_ENSG00000197442,-0.1921656639871902
GRCh38_ENSG00000234263,2.585304918004002
GRCh38_ENSG00000286646,1.4626414595112178
GRCh38_ENSG00000112357,2.7676801833900058
GRCh38_ENSG00000182747,nan
GRCh38_ENSG00000225391,1.0990433760152554
GRCh38_ENSG00000016402,1.3365223403457314
GRCh38_ENSG00000164485,0.490283559617044
